,"技能","自己改造 EX","自身のクリティカル威力をアップ[{0}](3ターン)＆スター集中度をアップ[{0}](3ターン)"
,"技能","竜の魔女 EX","味方全体の攻撃力をアップ[{0}](3ターン)＆〔竜〕特性を持つ味方全体の攻撃力をアップ[{0}](3ターン)"
,"技能","うたかたの夢 A","自身のBusterカード性能をアップ[{0}](1ターン)＆無敵状態を付与(1ターン)＆HPを減少【デメリット】"
,"被动","復讐者 B","自身の被ダメージ時に獲得するNPアップ ＋ 自身を除く味方全体<控え含む>の弱体耐性をダウン【デメリット】"
,"被动","忘却補正 A","自身のクリティカル威力をアップ"
,"被动","自己回復(魔力) A+","自身に毎ターンNP獲得状態を付与"
107,"1100100","アンリマユ"
,"宝具","偽り写し記す万象","自身に待機状態を付与(1ターン)【デメリット】＆HPを回復<オーバーチャージで効果アップ>＆敵のターン終了時に、自身がそのターン中に受けたダメージを、敵全体に倍化して返す","ヴェルグ・アヴェスター","対人宝具","C-"
,"技能","右歯噛咬 C","敵単体のクリティカル発生率をダウン[{0}](3ターン)"
,"技能","左歯噛咬 C","敵単体のチャージを減らす＆攻撃力をダウン[{0}](3ターン)"
,"技能","死滅願望 A","自身に毎ターン徐々にQuickカード性能がアップする効果を付与[{0}](5ターン)＆5ターン後に戦闘不能【デメリット】"
,"技能","四夜の終末 EX","自身に毎ターン徐々にQuickカード性能がアップする効果を付与[{0}](5ターン)＆自身にガッツ状態を付与[g][o]▲[/o][/g](1回・6ターン・他のガッツ状態と重複可能)＆5ターン後に戦闘不能【デメリット】"
,"被动","復讐者 A","自身の被ダメージ時に獲得するNPアップ ＋ 自身を除く味方全体<控え含む>の弱体耐性をダウン【デメリット】"
,"被动","忘却補正 A","自身のクリティカル威力をアップ"
,"被动","自己回復(魔力) E","自身に毎ターンNP獲得状態を付与"
108,"400200","イスカンダル"
,"宝具","王の軍勢","敵全体に強力な攻撃[{0}]＆防御力をダウン(3ターン)<オーバーチャージで効果アップ>","アイオニオン・ヘタイロイ","対軍宝具","EX"
,"宝具","王の軍勢","敵全体に強力な攻撃[{0}][g][o]▲[/o][/g]＆防御力をダウン(3ターン)<オーバーチャージで効果アップ>＆クリティカル発生率をダウン(3ターン)[g][o]▲[/o][/g]<オーバーチャージで効果アップ>","アイオニオン・ヘタイロイ","対軍宝具","EX"
,"技能","カリスマ A","味方全体の攻撃力をアップ[{0}](3ターン)"
,"技能","軍略 B","味方全体の宝具威力をアップ[{0}](1ターン)"
,"技能","雷の征服者 EX","自身のBusterカード性能をアップ[{0}](1ターン)＆スター発生率をアップ(1ターン)"
,"被动","対魔力 D","自身の弱体耐性を少しアップ"
,"被动","騎乗 A+","自身のQuickカードの性能をアップ"
,"被动","神性 C","自身に与ダメージプラス状態を付与"
109,"601500","エミヤ〔アサシン〕"
,"宝具","時のある間に薔薇を摘め","敵単体に超強力な攻撃[{0}]＆チャージを減らす＆クリティカル発生率をダウン(3ターン)<オーバーチャージで効果アップ>","クロノス・ローズ","対人宝具","B"
,"宝具","時のある間に薔薇を摘め","敵単体に超強力な防御力無視攻撃[{0}][g][o]▲[/o][/g]＆チャージを減らす＆クリティカル発生率をダウン(3ターン)<オーバーチャージで効果アップ>","クロノス・ローズ","対人宝具","B+"
,"技能","魔術 B","自身のArtsカード性能をアップ[{0}](1ターン)"
,"技能","聖杯の寵愛 A+","自身に無敵貫通を付与(3ターン)＆クリティカル威力をアップ[{0}](3ターン)＆味方全体(自身を除く)の弱体耐性をダウン(3ターン)【デメリット】"
,"技能","スケープゴート C","味方単体にターゲット集中状態を付与(1ターン) ＋ スターを獲得[{0}]"
,"被动","気配遮断 A+","自身のスター発生率をアップ"
,"被动","単独行動 A","自身のクリティカル威力をアップ"
110,"600300","百貌のハサン"
,"宝具","妄想幻像","敵単体に超強力な攻撃[{0}]＆クリティカル発生率をダウン(3ターン)<オーバーチャージで効果アップ>","ザバーニーヤ","対人宝具","B+"
,"宝具","妄想幻像","敵単体に超強力な攻撃[{0}][g][o]▲[/o][/g]＆クリティカル発生率をダウン(3ターン)<オーバーチャージで効果アップ>＆Artsカード耐性をダウン(3ターン)[g][o]▲[/o][/g]","ザバーニーヤ","対人宝具","B++"
,"技能","蔵知の司書 C","自身のNP獲得量をアップ[{0}](3ターン)＆スター発生率をアップ[{0}](3ターン)"
,"技能","専科百般 A+","自身にさまざまな効果をランダムで付与[{0}]"
,"技能","戦闘撤退 B","自身のHPを回復[{0}]＆強化状態を解除【デメリット】"
,"被动","気配遮断 A","自身のスター発生率をアップ"
111,"502000","アイリスフィール〔天の衣〕"
,"宝具","白き聖杯よ、謳え","味方全体のHPを回復[{0}]＆ガッツ状態を付与(1回・3ターン)<オーバーチャージでガッツの回復量アップ>","ソング・オブ・グレイル","魔術宝具","B"
,"技能","献身の覚悟 A","自身の与回復量をアップ[{0}](1ターン)"
,"技能","自然の嬰児 A","自身に無敵状態を付与(1ターン)＆NP獲得量をアップ[{0}](3ターン)"
,"技能","魔術医療 A","味方単体のHPを回復[{0}]"
,"被动","陣地作成 B","自身のArtsカードの性能をアップ"
,"被动","女神の神核 C","自身に与ダメージプラス状態を付与＆弱体耐性をアップ"
112,"602100","酒呑童子"
,"宝具","千紫万紅・神便鬼毒","敵全体に強力な攻撃[{0}]＆弱体耐性を小ダウン(3ターン)＆防御力を小ダウン(3ターン)＆攻撃力を小ダウン(3ターン)＆宝具威力を小ダウン(3ターン)＆クリティカル発生率を小ダウン(3ターン)＆スキル封印状態を付与(1ターン)＆毒状態を付与(5ターン)<オーバーチャージで効果アップ>","せんしばんこう・しんぺんきどく","対軍宝具","B"
,"宝具","千紫万紅・神便鬼毒","敵全体に強力な攻撃[{0}][g][o]▲[/o][/g]＆弱体耐性を小ダウン(3ターン)＆防御力を小ダウン(3ターン)＆攻撃力を小ダウン(3ターン)＆宝具威力を小ダウン(3ターン)＆クリティカル発生率を小ダウン(3ターン)＆スキル封印状態を付与(1ターン)＆毒状態を付与(5ターン)<オーバーチャージで効果アップ>＆蝕毒状態(毒の効果量がアップする状態)を付与(5ターン)[g][o]▲[/o][/g]","せんしばんこう・しんぺんきどく","対軍宝具","B+"
,"技能","果実の酒気 A","敵全体に確率で魅了状態を付与(1ターン)＆防御力をダウン[{0}](3ターン)"
,"技能","鬼種の魔 A","味方全体の攻撃力をアップ[{0}](3ターン) ＋ 自身の宝具威力をアップ[{0}](3ターン)"
,"技能","戦闘続行 A+","自身にガッツ状態(1回・5ターン)を付与[{0}]"
,"被动","気配遮断 C","自身のスター発生率を少しアップ"
,"被动","神性 C","自身に与ダメージプラス状態を付与"
113,"502200","玄奘三蔵"
,"宝具","五行山・釈迦如来掌","敵単体に超強力な攻撃[{0}]＆クリティカル発生率を大ダウン(1ターン)<オーバーチャージで効果アップ>","ごぎょうさん・しゃかにょらいしょう","対軍・対城宝具","B"
,"宝具","五行山・釈迦如来掌","敵単体に超強力な防御力無視攻撃[{0}][g][o]▲[/o][/g]＆クリティカル発生率を大ダウン(1ターン)<オーバーチャージで効果アップ>","ごぎょうさん・しゃかにょらいしょう","対軍・対城宝具","B+"
,"技能","高速読経 A","自身のNPをすごく増やす[{0}]＆宝具威力をアップ[{0}](1ターン)"
,"技能","妖惹の紅顔 A","自身にターゲット集中状態を付与(1ターン)＆被ダメージカット状態を付与[{0}](1ターン)"
,"技能","三蔵の教え A","味方全体のNP獲得量をアップ[{0}](3ターン)＆スター発生率をアップ[{0}](3ターン)＆弱体無効状態を付与(1ターン)"
,"被动","陣地作成 A+","自身のArtsカードの性能をアップ"
,"被动","神性 D","自身に与ダメージプラス状態を付与"
114,"702300","源頼光"
,"宝具","牛王招雷・天網恢々","自身のスター発生率をアップ(1ターン)<オーバーチャージで効果アップ> ＋ 敵全体に強力な攻撃[{0}]","ごおうしょうらい・てんもうかいかい","対軍宝具","B++"
,"技能","無窮の武練 A+","自身のスター集中度をアップ[{0}](3ターン)"
,"技能","魔力放出（雷） A","自身のBusterカード性能をアップ[{0}](1ターン)＆回避状態を付与(1ターン)"
,"技能","神秘殺し A","自身に〔魔性〕特攻状態を付与[{0}](3ターン)＆〔天または地の力を持つサーヴァント(疑似サーヴァント、デミ・サーヴァントは除く)〕特攻状態を付与[{0}](3ターン)"
,"被动","対魔力 D","自身の弱体耐性を少しアップ"
,"被动","狂化 EX","自身のBusterカードの性能をアップ"
,"被动","騎乗 A+","自身のQuickカードの性能をアップ"
,"被动","神性 C","自身に与ダメージプラス状態を付与"
115,"402300","坂田金時"
,"宝具","夜狼死九・黄金疾走","自身のQuickカード性能をアップ(1ターン)<オーバーチャージで効果アップ> ＋ 敵単体に超強力な攻撃[{0}]","ゴールデンドライブ・グッドナイト","対軍宝具","B"
,"技能","千里疾走 A","自身のQuickカード性能をアップ[{0}](3ターン)＆スター発生率をアップ[{0}](3ターン)"
,"技能","動物会話 C","自身のNPを増やす[{0}]"
,"技能","天性の肉体 A","自身の攻撃弱体耐性をアップ[{0}](3ターン)＆HPを大回復[{0}]"
,"被动","神性 C","自身に与ダメージプラス状態を付与"
116,"702200","茨木童子"
,"宝具","羅生門大怨起","敵単体に超強力な攻撃[{0}]＆強化状態を解除＆防御力ダウン(3ターン)<オーバーチャージで効果アップ>","らしょうもんだいえんぎ","対軍宝具","B"
,"技能","鬼種の魔 A","味方全体の攻撃力をアップ[{0}](3ターン) ＋ 自身の宝具威力をアップ[{0}](3ターン)"
,"技能","仕切り直し A","自身の弱体状態を解除＆HPを回復[{0}]"
,"技能","変化 A","自身の防御力を大アップ(1ターン)＆防御力をアップ[{0}](3ターン)"
,"被动","狂化 B","自身のBusterカードの性能をアップ"
117,"601900","風魔小太郎"
,"宝具","不滅の混沌旅団","敵全体に強力な攻撃[{0}]＆混乱状態(毎ターン低確率でスキル封印)を付与(5ターン)<オーバーチャージで確率アップ>","イモータル・カオス・ブリゲイド","対軍宝具","B"
,"宝具","不滅の混沌旅団","敵全体に強力な攻撃[{0}][g][o]▲[/o][/g]＆混乱状態(毎ターン低確率でスキル封印)を付与(5ターン)<オーバーチャージで確率アップ>＆防御力をダウン(3ターン)[g][o]▲[/o][/g]","イモータル・カオス・ブリゲイド","対軍宝具","B+"
,"技能","破壊工作 B+","敵全体の攻撃力をダウン(3ターン)＆クリティカル発生率をダウン[{0}](3ターン)"
,"技能","忍術 A+++","味方単体に回避状態を付与(1ターン)＆スター発生率をアップ[{0}](1ターン)"
,"技能","風声鶴唳 C","敵全体の弱体耐性をダウン[{0}](1ターン)"
,"被动","気配遮断 A+","自身のスター発生率をアップ"
118,"401200","オジマンディアス"
,"宝具","光輝の大複合神殿","敵単体に超強力な攻撃[{0}]＆宝具封印状態を付与(1ターン)＆防御力をダウン(3ターン)<オーバーチャージで効果アップ>","ラムセウム・テンティリス","対城宝具","EX"
,"技能","カリスマ B","味方全体の攻撃力をアップ[{0}](3ターン)"
,"技能","皇帝特権 A","自身にさまざまな効果をランダムで付与[{0}]"
,"技能","太陽神の加護 A","味方全体のNPを増やす＆強化成功率をアップ[{0}](1ターン)"
,"被动","対魔力 B","自身の弱体耐性をアップ"
,"被动","騎乗 A+","自身のQuickカードの性能をアップ"
,"被动","神性 B","自身に与ダメージプラス状態を付与"
119,"302000","アルトリア・ペンドラゴン"
,"宝具","最果てにて輝ける槍","自身に無敵貫通状態を付与(1ターン) ＋ 敵全体に強力な攻撃[{0}] ＋ 自身のNPをリチャージする<オーバーチャージで効果アップ>","ロンゴミニアド","対城宝具","A++"
,"技能","魔力放出 A","自身のBusterカード性能をアップ[{0}](1ターン)"
,"技能","カリスマ B","味方全体の攻撃力をアップ[{0}](3ターン)"
,"技能","最果ての加護 EX","自身のNPを増やす[{0}]＆弱体状態を解除"
,"被动","対魔力 B","自身の弱体耐性をアップ"
,"被动","騎乗 A","自身のQuickカードの性能をアップ"
120,"501200","ニトクリス"
,"宝具","冥鏡宝典","敵全体に確率で即死<オーバーチャージで確率アップ>＆強力な攻撃[{0}]","アンプゥ・ネブ・タ・ジェセル","対軍宝具","B+"
,"宝具","冥鏡宝典","敵全体に確率で即死<オーバーチャージで確率アップ>＆強力な攻撃[{0}][g][o]▲[/o][/g]＆クリティカル発生率をダウン(3ターン)[g][o]▲[/o][/g]","アンプゥ・ネブ・タ・ジェセル","対軍宝具","B++"
,"技能","エジプト魔術 A","自身の即死付与成功率をアップ[{0}](3ターン)＆HPを回復[{0}]"
,"技能","高速神言 B","自身のNPをものすごく増やす[{0}]"
,"技能","天空神の寵愛 B","自身にガッツ状態を付与[{0}](1回・3ターン)＆弱体状態を解除"
,"被动","陣地作成 A","自身のArtsカードの性能をアップ"
,"被动","道具作成 B+","自身の弱体付与成功率をアップ"
,"被动","神性 B","自身に与ダメージプラス状態を付与"
121,"102000","ランスロット"
,"宝具","縛鎖全断・過重湖光","自身のArtsカード性能をアップ(1ターン)＆敵単体に超強力な攻撃[{0}]＆被ダメージが増える状態を付与(5ターン)<オーバーチャージで効果アップ>","アロンダイト・オーバーロード","対軍宝具","A"
,"技能","湖の騎士 A","自身のNPを増やす＆スターを獲得[{0}]"
,"技能","無窮の武練 A+","自身のスター集中度をアップ[{0}](3ターン)"
,"技能","騎士は徒手にて死せず A++","自身に毎ターンスター獲得状態を付与[{0}](3ターン)＆クリティカル威力をアップ[{0}](3ターン)"
,"被动","対魔力 B","自身の弱体耐性をアップ"
,"被动","騎乗 B","自身のQuickカードの性能をアップ"
122,"200800","トリスタン"
,"宝具","痛哭の幻奏","自身に必中状態を付与(1ターン) ＋ 敵単体に超強力な攻撃[{0}]＆弱体耐性をダウン(3ターン)<オーバーチャージで効果アップ>","フェイルノート","対軍宝具","A"
,"宝具","痛哭の幻奏","自身に必中状態を付与(1ターン) ＋ 敵単体に超強力な防御力無視攻撃[{0}][g][o]▲[/o][/g]＆弱体耐性をダウン(3ターン)<オーバーチャージで効果アップ>","フェイルノート","対軍宝具","A+"
,"技能","治癒の竪琴 C","味方全体の精神異常状態を解除＆回避付与(1回)＆HPを回復[{0}]"
,"技能","祝福されぬ生誕 B","自身のNPを増やす[{0}]＆宝具封印状態を付与(1ターン)【デメリット】"
,"技能","騎士王への諫言 B","敵単体の強化状態を解除＆クリティカル発生率をダウン[{0}](3ターン)"
,"被动","対魔力 B","自身の弱体耐性をアップ"
,"被动","単独行動 B","自身のクリティカル威力をアップ"
123,"100700","ガウェイン"
,"宝具","転輪する勝利の剣","敵全体に強力な攻撃[{0}]＆スキル封印状態を付与(1ターン)＆やけど状態を付与(5ターン)<オーバーチャージで効果アップ>","エクスカリバー・ガラティーン","対軍宝具","A+"
,"宝具","転輪する勝利の剣","敵全体に強力な攻撃[{0}]＆スキル封印状態を付与(1ターン)＆やけど状態を付与(5ターン)<オーバーチャージで効果アップ>","エクスカリバー・ガラティーン","対軍宝具","A+"
,"技能","聖者の数字 EX","自身の攻撃力をアップ(3ターン)＆〔陽射し〕のあるフィールドにおいてのみ、自身のBusterカード性能をアップ[{0}](3ターン)"
,"技能","カリスマ E","味方全体の攻撃力をアップ[{0}](3ターン)"
,"技能","ベルシラックの帯 EX","自身のNPを増やす＆スターを獲得[{0}]＆ガッツ状態を付与[{0}](1回・1ターン)"
,"被动","対魔力 B","自身の弱体耐性をアップ"
,"被动","騎乗 B","自身のQuickカードの性能をアップ"
124,"600900","静謐のハサン"
,"宝具","妄想毒身","敵単体に毒状態を付与(5ターン)＆確率でスキル封印状態を付与(1ターン)＆確率で宝具封印状態を付与(1ターン)＆確率で即死させる<オーバーチャージで確率アップ>＆超強力な攻撃[{0}]","ザバーニーヤ","対人宝具","C"
,"宝具","妄想毒身","敵単体に毒状態を付与[g][o]▲[/o][/g](5ターン)＆確率でスキル封印状態を付与(1ターン)＆確率で宝具封印状態を付与(1ターン)＆確率で即死させる<オーバーチャージで確率アップ>＆超強力な攻撃[{0}][g][o]▲[/o][/g]","ザバーニーヤ","対人宝具","C+"
,"技能","変化（潜入特化） C","敵単体の宝具チャージを減らす＆クリティカル発生率をダウン[{0}](3ターン)"
,"技能","投擲（短刀） C","スターを獲得[{0}]"
,"技能","毒の刃 C++","敵単体に毒状態を付与[g][o]▲[/o][/g](5ターン)＆蝕毒状態(毒の効果量がアップする状態)を付与[g][o]▲[/o][/g](5ターン) ＋ スターを獲得[{0}][g][o]▲[/o][/g]"
,"技能","静寂の舞踏 B","自身の即死付与成功率をアップ[{0}](3ターン)＆弱体成功率をアップ[{0}](3ターン)"
,"被动","気配遮断 A+","自身のスター発生率をアップ"
,"被动","単独行動 A","自身のクリティカル威力をアップ"
125,"201400","俵藤太"
,"宝具","八幡祈願・大妖射貫","自身に〔魔性〕特攻状態を付与(1ターン)<オーバーチャージで効果アップ>＆敵全体に強力な攻撃[{0}]","なむはちまんだいぼさつ・このやにかごを","対人宝具","B"
,"宝具","八幡祈願・大妖射貫","自身に〔魔性〕特攻状態を付与(3ターン)[g][o]▲[/o][/g]<オーバーチャージで効果アップ>＆敵全体に強力な攻撃[{0}][g][o]▲[/o][/g]","なむはちまんだいぼさつ・このやにかごを","対人宝具","B+"
,"技能","龍神の加護 C","自身のBusterカード性能をアップ[{0}](3ターン)＆HPを回復[{0}]"
,"技能","矢避けの加護 C","自身に回避状態を付与(2回)＆防御力をアップ[{0}](3ターン)"
,"技能","無尽俵 EX","味方全体に最大HPがアップする状態を付与[{0}](3ターン)"
,"被动","対魔力 C","自身の弱体耐性を少しアップ"
,"被动","単独行動 B","自身のクリティカル威力をアップ"
126,"101200","ベディヴィエール"
,"宝具","剣を摂れ、銀色の腕","自身のBusterカード性能をアップ(1ターン)<オーバーチャージで効果アップ>＆敵単体に超強力な攻撃[{0}]","スイッチオン・アガートラム","対人宝具","C"
,"宝具","剣を摂れ、銀色の腕","自身のBusterカード性能をアップ[g][o]▲[/o][/g](1ターン)<オーバーチャージで効果アップ>＆敵単体に超強力な攻撃[{0}][g][o]▲[/o][/g]","スイッチオン・アガートラム","対人宝具","C+"
,"技能","軍略 C","味方全体の宝具威力をアップ[{0}](1ターン)"
,"技能","沈着冷静 B","自身のNPを増やす＆精神異常弱体耐性をアップ[{0}](3ターン)"
,"技能","守護の誓約 B","味方全体の防御力をアップ(1ターン)＆弱体耐性をアップ[{0}](1ターン)"
,"被动","対魔力 B","自身の弱体耐性をアップ"
,"被动","騎乗 A","自身のQuickカードの性能をアップ"
127,"500900","レオナルド・ダ・ヴィンチ"
,"宝具","万能の人","自身に宝具威力アップ状態を付与(1ターン)<オーバーチャージで効果アップ> ＋ 敵全体に強力な防御力無視攻撃[{0}]＆クリティカル発生率をダウン(3ターン)","ウォモ・ウニヴェルサーレ","対人宝具／対軍宝具","EX"
,"宝具","万能の人","自身に宝具威力アップ状態を付与(1ターン)<オーバーチャージで効果アップ> ＋ 敵全体に強力な防御力無視攻撃[{0}][g][o]▲[/o][/g]＆クリティカル発生率をダウン[g][o]▲[/o][/g](3ターン)","ウォモ・ウニヴェルサーレ","対人宝具／対軍宝具","EX"
,"技能","天賦の叡智 EX","自身にさまざまな効果をランダムで付与[{0}]"
,"技能","黄金律（体） B","自身に弱体無効状態を付与(2ターン)＆毎ターンHP回復状態を付与[{0}](3ターン)＆NPを毎ターン増やす(3ターン)"
,"技能","星の開拓者 EX","自身のNPを増やす[{0}]＆無敵貫通状態を付与(3ターン) ＋ スターを獲得"
,"被动","陣地作成 A","自身のArtsカードの性能をアップ"
,"被动","道具作成 A","自身の弱体付与成功率をアップ"
128,"302400","玉藻の前"
,"宝具","常夏日光・日除傘寵愛一神","敵単体に超強力な〔男性〕特攻攻撃[{0}]<オーバーチャージで特攻威力アップ>","とこなつにっこう・ひよけがさちょうあいいっしん","対人宝具","C"
,"技能","ビーチフラワー EX","味方全体の攻撃力をアップ[{0}](3ターン)＆味方全体の〔男性〕のスター発生率をアップ[{0}](3ターン)"
,"技能","真夏の呪術 A","敵単体に魅了状態を付与(1ターン)＆防御力をダウン[{0}](3ターン)＆呪い状態を付与[{0}](5ターン)＆チャージを1増やす【デメリット】"
,"技能","女神変生 B","自身に無敵状態を付与(1ターン)＆クリティカル威力とスター発生率とNP獲得量と弱体耐性と回復量をアップ[{0}](1ターン)＆1ターン後に自身にスタン状態を付与(1ターン)【デメリット】"
,"被动","騎乗 A","自身のQuickカードの性能をアップ"
,"被动","陣地作成 A","自身のArtsカードの性能をアップ"
,"被动","神性 A++","自身に与ダメージプラス状態を付与"
129,"202600","アルトリア・ペンドラゴン"
,"宝具","陽光煌めく勝利の剣","敵単体に超強力な攻撃[{0}]＆確率でチャージを減らす ＋ 自身のNPをリチャージする<オーバーチャージで効果アップ>","エクスカリバー・ヴィヴィアン","対人宝具","A"
,"技能","サマー・スプラッシュ！ A+","自身のArtsカード性能をアップ[{0}](3ターン)＋味方全体の防御力をアップ[{0}](3ターン)"
,"技能","海の家の加護 EX","自身のHPを回復[{0}]＆NPが減少【デメリット】"
,"技能","ビーチフラワー B","味方全体の攻撃力をアップ[{0}](3ターン)＆味方全体の〔男性〕のスター発生率をアップ[{0}](3ターン)"
,"被动","対魔力 A","自身の弱体耐性をアップ"
,"被动","単独行動 A","自身のクリティカル威力をアップ"
,"被动","陣地作成 A","自身のArtsカードの性能をアップ"
130,"502700","マリー・アントワネット"
,"宝具","愛すべき輝きは永遠に","敵全体に強力な攻撃[{0}]＆クリティカル発生率をダウン(3ターン) ＋ 味方全体のクリティカル威力をアップ(3ターン)<オーバーチャージで効果アップ>","クリスタル・ドレス","対軍宝具／対民宝具","A"
,"技能","ビーチフラワー A+","味方全体の攻撃力をアップ[{0}](3ターン)＆味方全体の〔男性〕のスター発生率をアップ[{0}](3ターン)"
,"技能","向日葵のきらめき A","自身に毎ターンスター獲得状態を付与[{0}](3ターン)＆毎ターンHP回復状態を付与[{0}](3ターン)"
,"技能","麗しの姫君（海） A","自身に無敵状態を付与(3回)＆弱体耐性をアップ[{0}](3ターン)"
,"被动","陣地作成 A","自身のArtsカードの性能をアップ"
,"被动","道具作成 D","自身の弱体付与成功率を少しアップ"
131,"202500","アン・ボニー＆メアリー・リード"
,"宝具","比翼にして連理","敵単体に自身のHPが少ないほど威力の高い超強力な攻撃[{0}]＆防御力ダウン(3ターン)<オーバーチャージで効果アップ>","カリビアン・フリーバード・アクト２","対人宝具","C++"
,"技能","ビーチフラワー A+","味方全体の攻撃力をアップ[{0}](3ターン)＆味方全体の〔男性〕のスター発生率をアップ[{0}](3ターン)"
,"技能","トレジャーハント（海） C","自身のスター集中度をアップ[{0}](1ターン) ＋ スターを獲得[{0}]"
,"技能","海賊の誉れ C+","自身の攻撃力をアップ[{0}](3ターン)＆ガッツ状態を付与(1回)＆弱体耐性をダウン(3ターン)【デメリット】"
,"被动","対魔力 D","自身の弱体耐性を少しアップ"
,"被动","単独行動 A","自身のクリティカル威力をアップ"
132,"402400","モードレッド"
,"宝具","逆巻く波濤を制する王様気分！","敵全体に強力な攻撃[{0}]＆確率でチャージを減らす<オーバーチャージで確率アップ>","プリドゥエン・チューブライディング","対波宝具","A"
,"技能","セルリアンライド A","自身のArtsカード性能をアップ[{0}](3ターン)"
,"技能","ロデオフリップ A+","自身に回避状態を付与(1ターン)＆スター発生率をアップ[{0}](1ターン)"
,"技能","終わらぬ夏 B","自身にガッツ状態を付与(1回・3ターン)＆NPを増やす[{0}]"
,"被动","対魔力 B","自身の弱体耐性をアップ"
,"被动","サーフィン A","自身のArtsカード性能をアップ＆スター発生率をアップ"
133,"602400","スカサハ"
,"宝具","蹴り穿つ死翔の槍","敵全体に強力な攻撃[{0}]＆低確率で即死<オーバーチャージで確率アップ>","ゲイ・ボルク・オルタナティブ","対人／対軍宝具","B+"
,"技能","ビーチクライシス A+","自身にターゲット集中状態を付与(1ターン)＆クリティカル威力をアップ[{0}](1ターン)"
,"技能","原初のルーン（海） A","味方単体のHPを回復[{0}]＆被ダメージカット状態を付与[{0}](1ターン)"
,"技能","真夏のあやまち C","自身に無敵貫通状態を付与(1ターン)＆Quickカード性能をアップ[{0}](1ターン)"
,"被动","気配遮断 E","自身のスター発生率を少しアップ"
134,"302500","清姫"
,"宝具","道成寺鐘百八式火竜薙","敵単体に超強力な攻撃[{0}]＆スキル封印状態を付与(1ターン)＆やけど状態を付与(5ターン)<オーバーチャージで効果アップ>","どうじょうじかねひゃくはちしきかりゅうなぎ","対人宝具","A"
,"技能","情熱の炎夏 A","敵全体のクリティカル発生率をダウン[{0}](3ターン)"
,"技能","水浴転身 A","自身のBusterカード性能をアップ[{0}](3ターン)"
,"技能","恋の追跡者 A","敵単体の防御力をダウン[{0}](3ターン) ＋ 敵単体の攻撃力をアップ(3ターン)【デメリット】"
,"被动","狂化 EX","自身のBusterカードの性能をアップ"
,"被动","対魔力 D","自身の弱体耐性を少しアップ"
135,"900400","マルタ"
,"宝具","荒れ狂う哀しき竜よ","敵単体の防御力をダウン(1ターン)<オーバーチャージで効果アップ>＆超強力な攻撃[{0}]","タラスク","対人宝具／対竜宝具","A"
,"技能","水辺の聖女 B+","自身のNPを増やす[{0}]＆〔水辺〕のあるフィールドにおいてのみ、自身の攻撃力をアップ[{0}](3ターン)"
,"技能","天性の肉体（海） A","自身に弱体無効状態を付与(1回)＆HPを回復[{0}]"
,"技能","ヤコブの手足 B","自身に〔神性と悪魔と死霊〕特攻状態を付与[{0}](1ターン)"
,"被动","対魔力 EX","自身の弱体耐性をアップ"
136,"502800","イリヤスフィール・フォン・アインツベルン"
,"宝具","多元重奏飽和砲撃","自身のBusterカード性能をアップ(1ターン)<オーバーチャージで効果アップ>＋敵単体に超強力な攻撃[{0}]＋自身の攻撃力と防御力をダウン(3ターン)【デメリット】","クウィンテットフォイア","対人宝具","A+"
,"宝具","多元重奏飽和砲撃","自身のBusterカード性能をアップ[g][o]▲[/o][/g](1ターン)<オーバーチャージで効果アップ>＆NP獲得量をアップ[g][o]▲[/o][/g](3ターン)＆スター発生率をアップ[g][o]▲[/o][/g](3ターン) ＋ 敵単体に超強力な攻撃[{0}][g][o]▲[/o][/g] ＋ 自身の攻撃力と防御力をダウン(3ターン)【デメリット】","クウィンテットフォイア","対人宝具","EX"
,"技能","愉快型魔術礼装 A","自身のBusterカード性能をアップ[{0}](1ターン)"
,"技能","自然の嬰児 B","自身に無敵状態を付与(1ターン)＆NP獲得量をアップ[{0}](3ターン)"
,"技能","あやしい薬 A","味方単体にさまざまな効果をランダムで付与[{0}]"
,"被动","対魔力 B","自身の弱体耐性をアップ"
,"被动","無限の魔力供給 C","自身に毎ターンNP獲得状態を付与"
137,"202700","クロエ・フォン・アインツベルン"
,"宝具","鶴翼三連","自身に必中状態を付与(1ターン)＆敵単体に超強力な攻撃[{0}]＆クリティカル発生率をダウン(3ターン)<オーバーチャージで効果アップ>","かくよくさんれん","対人宝具","C"
,"技能","心眼（偽） B","自身に回避状態を付与(1ターン)＆クリティカル威力をアップ[{0}](3ターン)"
,"技能","投影魔術 B","自身のArtsカード性能をアップ[{0}](1ターン)＆Quickカード性能をアップ[{0}](1ターン)＆Busterカード性能をアップ[{0}](1ターン)"
,"技能","キス魔 B","自身のNPを増やす[{0}]＆スター発生率をアップ[{0}](3ターン)"
,"技能","キス魔 B++","自身のNPを増やす[{0}]＆スター発生率をアップ[{0}](3ターン) ＋ 味方全体の〔イリヤ〕の強化成功率をアップ[g][o]▲[/o][/g](3ターン)"
,"被动","対魔力 C","自身の弱体耐性を少しアップ"
,"被动","単独行動 B","自身のクリティカル威力をアップ"
138,"101000","エリザベート・バートリー〔ブレイブ〕"
,"宝具","鮮血竜巻魔嬢","敵単体に超強力な防御力無視攻撃[{0}]＆やけど状態を付与(5ターン)<オーバーチャージで効果アップ>","バートリ・ブレイブ・エルジェーベト","対人宝具","B"
,"技能","勇者大原則 EX","自身に無敵状態を付与(1ターン)＆NP獲得量をアップ[{0}](1ターン)"
